license_id,name,city,state,specialty,title,verification_url
ASMB215671,"Beasley, Drew Arthur, M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB215671
ASMB350,"Beasley, Thomas James, M.D.",Forrest City,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB350
ASMB353,"Beaton, John Neal, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB353
ASMB219157,"Beatty, John Austin, M.D.",Monticello,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB219157
ASMB226022,"Beatty, Timothy Buel, D.O.",Charleston,South Carolina,Emergency Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB226022
ASMB215574,"Beaty, Jeffory Wayne, D.O.",Marshall,Texas,Emergency Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB215574
ASMB14226,"Beau, Scott Lawrence, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB14226
ASMB208659,"Beaumont, Claire Bennett, M.D.",Little Rock,Arkansas,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB208659
ASMB358,"Beavers, Homer Kevin, M.D.",Russellville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB358
ASMB207634,"Beavers, Jared Cole, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB207634
ASMB207813,"Beavers, Jessica Blair Boyd, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB207813
ASMB22256,"Beck, David Louis, M.D.",Fayetteville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB22256
ASMB8515,"Beck, Dennis Ray, M.D.",Jonesboro,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB8515
ASMB8100,"Beck, James Foster, M.D.",Jacksonville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB8100
ASMB20969,"Beck, Jason Robert, M.D.",Russellville,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB20969
ASMB361,"Beck, Joseph Matthew, II, M.D.",Little Rock,Arkansas,Hematology/Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB361
ASMB363,"Beck, Joseph Thaddeus, M.D.",Springdale,Arkansas,Medical Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB363
ASMB7305,"Beck, Marvin Lowery, M.D.",Jonesboro,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB7305
ASMB217460,"Beck, Paige Bethany, M.D.",Little Rock,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB217460
ASMB8101,"Beck, William Arthur, M.D.",Springdale,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB8101
ASMB14574,"Beckel, Ronald W., Jr., M.D.",Mena,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB14574
ASMB222646,"Becker, Blake Patrick, M.D.",Little Rock,Arkansas,Diagnostic Radiology/Interventional Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB222646
ASMB218895,"Becker, Eli Jonathan, M.D.",Austin,Texas,Thoracic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB218895
ASMB216206,"Becker, Eugene , M.D.",Little Rock,Arkansas,Anesthesia,M.D.,../verify/results.aspx?strPHIDNO=ASMB216206
ASMB216600,"Beckett, Emily Laura, D.O.",Little Rock,Arkansas,Pediatrics,D.O.,../verify/results.aspx?strPHIDNO=ASMB216600
ASMB368,"Becton, David Lee, M.D.",Little Rock,Arkansas,Pediatric Hematology/Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB368
ASMB6858,"Becton, Debra Dunn, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB6858
ASMB211334,"Becton, Trey, M.D.",Fayetteville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211334
ASMB15830,"Beeman, David L., M.D.",Bentonville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB15830
ASMB207191,"Been, Laura Cowan, M.D.",Austin,Texas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB207191
ASMB219713,"Beene, Blayne Ellis, D.O.",Sheridan,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB219713
ASMB372,"Beene, Hannah Lou, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB372
ASMB219119,"Beg, Faheemullah , M.D.",Conway,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB219119
ASMB220676,"Beg, Moeezullah , M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220676
ASMB220685,"Beggs, Zachary Cole, M.D.",Alexander,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220685
ASMB20508,"Beguesse, Pearl C., M.D.",Van Buren,Arkansas,Adult Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB20508
ASMB15122,"Beheshti, Michael V., M.D.",Little Rock,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB15122
ASMB16369,"Behrens, Bing Xie, M.D.",Jonesboro,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB16369
ASMB210123,"Beight, Cody Cameron, M.D.",Roland,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB210123
ASMB374,"Beland, Susan Schiele, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB374
ASMB215154,"Belin, Eric Eugene, M.D.",Bentonville,Arkansas,Dermatology,M.D.,../verify/results.aspx?strPHIDNO=ASMB215154
ASMB206596,"Belinga, Steve Felix, M.D.",Fort Smith,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB206596
ASMB214927,"Belk, Christopher Charles, M.D.",Danville,Virginia,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB214927
ASMB18522,"Belk, James Robert, M.D.",Springfield,Missouri,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB18522
ASMB17396,"Belk, Robert James, M.D.",Springfield,Missouri,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB17396
ASMB215582,"Belknap, Toby Lee, M.D.",Little Rock,Arkansas,Child & Adolescent Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB215582
ASMB211269,"Bell, Austin Patrick, M.D.",Rogers,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB211269
ASMB211481,"Bell, Brian Wayne, M.D.",Maumelle,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211481
ASMB376,"Bell, Carl Hendrick, Jr., M.D.",Hot Springs,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB376
ASMB205437,"Bell, Christopher Brian, M.D.",Fort Smith,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB205437
ASMB377,"Bell, Dan Beau, M.D.",Eureka Springs,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB377
ASMB209855,"Bell, Danielle Nicole, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB209855
ASMB8333,"Bell, Jane Marie Lewis, M.D.",Little Rock,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB8333
ASMB22305,"Bell, Jeffrey Douglas, M.D.",Fayetteville,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB22305
ASMB7009,"Bell, L. J. Patrick, II, D.O.",Helena,Arkansas,Family Practice,D.O.,../verify/results.aspx?strPHIDNO=ASMB7009
ASMB224646,"Bell, Louis Jesse Patrick, III, D.O.",Helena,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB224646
ASMB207774,"Bell, Matthew Cort, M.D.",Fayetteville,Arkansas,Internal Medicine & Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB207774
ASMB385,"Bell, Michael Francis, M.D.",Russellville,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB385
ASMB204178,"Bell, Patricia Louise, M.D.",Harrison,Arkansas,Otolaryngology,M.D.,../verify/results.aspx?strPHIDNO=ASMB204178
ASMB386,"Bell, Phillip Henry, II, M.D.",Huntsville,Texas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB386
ASMB387,"Bell, Rex Harrison, M.D.",Little Rock,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB387
ASMB221070,"Bell, Sarah Kristi, M.D.",Jonesboro,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB221070
ASMB225467,"Bell, Susan Potter, M.D.",Bentonville,Arkansas,Internal Medicine/Cardiovascular Disease,M.D.,../verify/results.aspx?strPHIDNO=ASMB225467
ASMB392,"Bell, Timothy J., D.O.",Fort Smith,Arkansas,Obstetrics & Gynecology,D.O.,../verify/results.aspx?strPHIDNO=ASMB392
ASMB215353,"Bell, Whitney Logan, M.D.",Fort Smith,Arkansas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB215353
ASMB213143,"Bellamy, Christopher Adam, D.O.",Jonesboro,Arkansas,OB/GYN,D.O.,../verify/results.aspx?strPHIDNO=ASMB213143
ASMB397,"Belt, Charles Richard, M.D.",Fayetteville,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB397
ASMB211699,"Belt, Michael Brandon, M.D.",Jonesboro,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB211699
ASMB224071,"Belt, Nathan Robert, M.D.",Nashville,Tennessee,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224071
ASMB19025,"Belue, Kara Delynne, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB19025
ASMB206903,"Belviy, Laura Beth, M.D.",Rogers,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB206903
ASMB18319,"Benafield, Laureen Laughnan, M.D.",Fayetteville,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB18319
ASMB18045,"Benafield, Robert Bryan, Jr., M.D.",Fayetteville,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB18045
ASMB220836,"Benedict, Jerrold Lee, M.D.",Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220836
ASMB223511,"Benefield, Morgan Lea, M.D.",Jonesboro,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB223511
ASMB220683,"Benlamhidi, Sidi Yassine, M.D.",Fort Smith,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220683
ASMB223120,"Benner, Karen Elizabeth, M.D.",Lewisville,Texas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB223120
ASMB17560,"Bennett, Daniel Bruce, M.D.",Jonesboro,Arkansas,General Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB17560
ASMB215663,"Bennett, Erin Elizabeth, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB215663
ASMB206448,"Bennett, Grant Whitby, M.D.",Conway,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB206448
ASMB223524,"Bennett, Joseph Wesley, D.O.",Jonesboro,Arkansas,Internal Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB223524
ASMB408,"Bennett, Keith Gage, M.D.",Pine Bluff,Arkansas,"General Surgery, Family Medicine, Plastic Surgery",M.D.,../verify/results.aspx?strPHIDNO=ASMB408
ASMB21023,"Bennett, Leigh Anne, M.D.",Little Rock,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB21023
ASMB410,"Bennett, Nathan Helms, D.O.",Waldron,Arkansas,Internal Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB410
ASMB210162,"Bennett, Rebecca Marie, D.O.",Conway,Arkansas,Internal Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB210162
ASMB208093,"Bennett, William Brent, M.D.",Hope,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB208093
ASMB221091,"Benodin, Lesly , M.D.",Houston,Texas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB221091
ASMB220075,"Benoist, Logan Murphy, M.D.",Little Rock,Arkansas,Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB220075
ASMB215835,"Benson, David Lawrence, M.D.",Rogers,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB215835
ASMB8309,"Benson, Stuart Jude, D.O.",Rogers,Arkansas,Internal Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB8309
ASMB216361,"Bentley, Gail, M.D.",Nashville,Tennessee,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216361
ASMB8616,"Benton, William Hart, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB8616
ASMB18419,"Berestnev, Konstantin V., M.D.",Springdale,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB18419
ASMB223658,"Berger, Ines Helga, M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB223658
ASMB221600,"Berkowitz, Barry Jay, M.D.",Houston,Texas,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB221600
ASMB21315,"Berlinski, Ariel , M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB21315
ASMB208787,"Bermejo, Leonides David, M.D.",Hot Springs,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB208787
ASMB421,"Berner, Dennis Wayne, M.D.",Russellville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB421
ASMB210821,"Berner, Gary Browning, M.D.",Fayetteville,Arkansas,Internal Medicine & Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB210821
ASMB206003,"Berner, Keith Martin, M.D.",Fayetteville,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB206003
ASMB222866,"Berry, Adam Michael, D.O.",Little Rock,Arkansas,Diagnostic Interventional Radiology,D.O.,../verify/results.aspx?strPHIDNO=ASMB222866
ASMB216608,"Berry, Dennis Jared, M.D.",Fort Smith,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB216608
ASMB12896,"Berry, Elizabeth, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB12896
ASMB21017,"Berry, Jon Michael, M.D.",Fayetteville,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB21017
ASMB217941,"Berry, Jonathan Thomas, M.D.",Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB217941
ASMB20530,"Berry, Michael Patrick, M.D.",North Little Rock,Arkansas,Family Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB20530
ASMB425,"Berry, Robert Lyon, M.D.",Little Rock,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB425
ASMB426,"Berry, William Louis, M.D.",Danville,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB426
ASMB17752,"Bertrand, Skipper Joel, M.D.",Grapevine,Texas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB17752
ASMB205380,"Besancon, Robin Morris, M.D.",Little Rock,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB205380
ASMB218957,"Besett, Kelsey Raye, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB218957
ASMB204003,"Bess, Barbara Rayfield, M.D.",Rogers,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB204003
ASMB210922,"Best Rocha, Alejandro, M.D.",Little Rock,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB210922
ASMB214182,"Best, Aaron Patrick, M.D.",Siloam Springs,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB214182
ASMB221723,"Best, Logan Wade, D.O.",Jonesboro,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB221723
ASMB225995,"Best, Natalie Marie, M.D.",Russellville,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB225995
ASMB18889,"Best, Thomas Herbert, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB18889
ASMB435,"Betton, Harold Byrd, M.D.",Little Rock,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB435
ASMB22436,"Betts, Chad Lee, M.D.",Fayetteville,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB22436
ASMB207992,"Betzold, Richard David, M.D.",Little Rock,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB207992
ASMB216034,"Beuchert, Philip Andrew, M.D.",Springfield,Missouri,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216034
ASMB9442,"Bevans, David Wilson, III, M.D.",North Little Rock,Arkansas,General Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB9442
ASMB438,"Bevill, Gary Lloyd, M.D.",El Dorado,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB438
ASMB220515,"Bevill, Logan Wayne, M.D.",Austin,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB220515
ASMB225277,"Beyer, Christy Anna, M.D.",Little Rock,Arkansas,OB/GYN,M.D.,../verify/results.aspx?strPHIDNO=ASMB225277
ASMB207757,"Beyers, Rebekah Dawn, M.D.",Springdale,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB207757
ASMB16860,"Beyga, Ewa A., M.D.",Fort Smith,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB16860
ASMB203757,"Bhakta, Rupal Tansukhlal, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB203757
ASMB205451,"Bhakta, Sonal Tansukh, M.D.",Bentonville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB205451
ASMB215196,"Bhama, Jay Kumar, M.D.",Little Rock,Arkansas,Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB215196
ASMB212548,"Bhamare, Tanmay Anant, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB212548
ASMB19457,"Bharany, Neeraj , M.D.",Hot Springs,Arkansas,Internal Medicine/Hematology/Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB19457
ASMB221005,"Bhardwaj, Bhaskar , M.D.",Batesville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221005
ASMB222691,"Bharwani, Sulaiman Shamsuddin, M.D.",Jonesboro,Arkansas,Pediatric Gastroenterology,M.D.,../verify/results.aspx?strPHIDNO=ASMB222691
ASMB219144,"Bhattacharyya, Panna Lal, M.D.",Searcy,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB219144
ASMB210344,"Bhattarai, Junu, M.D.",Hot Springs,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB210344
ASMB216312,"Bhatti, Sajjad Akbar, M.D.",Little Rock,Arkansas,Hematology/Medical Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216312
ASMB212175,"Bhusal, Sushma, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB212175
ASMB21153,"Bibb, Bradley Ray, M.D.",Ash Flat,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB21153
ASMB16814,"Bicak, Ajdahan Deniz, M.D.",Bentonville,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB16814
ASMB18388,"Bice, Matthew Morgan, M.D.",Hot Springs,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB18388
ASMB221684,"Bichala, Shalini , M.D.",Bentonville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221684
ASMB222879,"Bickel, Trenton James, M.D.",Rogers,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB222879
ASMB205494,"Bielamowicz, Kevin James, M.D.",Little Rock,Arkansas,Pediatrics,M.D.,../verify/results.aspx?strPHIDNO=ASMB205494
ASMB7608,"Bienvenu, Gregory Stephen, M.D.",North Little Rock,Arkansas,Nephrology,M.D.,../verify/results.aspx?strPHIDNO=ASMB7608
ASMB224217,"Bierman, Christopher John, M.D.",North Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224217
ASMB224559,"Bigarella, Marcelo Puppo, M.D.",Little Rock,Arkansas,Urology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224559
ASMB212593,"Biggers, Bradley Newton, M.D.",Warren,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB212593
ASMB222441,"Bijol, Vanesa , M.D.",Little Rock,Arkansas,Anatomic Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB222441
ASMB210446,"Billings, Christopher Wayne, D.O.",Bella Vista,Arkansas,Family Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB210446
ASMB12679,"Billingsley, John A., III, M.D.",Bentonville,Arkansas,Ophthalmology,M.D.,../verify/results.aspx?strPHIDNO=ASMB12679
ASMB452,"Billingsley, Robert Earl, Jr., M.D.",Rogers,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB452
ASMB21072,"Bilyeu, James Alfred, M.D.",Bella Vista,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB21072
ASMB224923,"Bin Homam, Wadhah Mohammed Awadh, M.D.",Little Rock,Arkansas,Nephrology,M.D.,../verify/results.aspx?strPHIDNO=ASMB224923
ASMB16905,"Bingham, Jennifer Ann, M.D.",Springdale,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB16905
ASMB219950,"Bingman, Seth Colby, D.O.",Springdale,Arkansas,Emergency Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB219950
ASMB20770,"Birch, Candy Elizabeth, M.D.",Fayetteville,Arkansas,Obstetrics & Gynecology,M.D.,../verify/results.aspx?strPHIDNO=ASMB20770
ASMB20729,"Birch, Scott Wayne, M.D.",Fayetteville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB20729
ASMB11057,"Bird, Mirfat , M.D.",Ozark,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB11057
ASMB22951,"Birk, Gordon Troy, M.D.",Pine Bluff,Arkansas,Orthopaedic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB22951
ASMB7034,"Birkett, Ian Mcrae, M.D.",Little Rock,Arkansas,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB7034
ASMB17538,"Birky, Duane L., M.D.",North Little Rock,Arkansas,Neurology,M.D.,../verify/results.aspx?strPHIDNO=ASMB17538
ASMB208112,"Birlew, Ryan Avery, M.D.",Springfield,Missouri,Diagnostic Radiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB208112
ASMB216455,"Birrer, Michael James, M.D.",Little Rock,Arkansas,Medical Oncology,M.D.,../verify/results.aspx?strPHIDNO=ASMB216455
ASMB223644,"Birsan, Christina Mills, M.D.",Nashville,Tennessee,Anatomic/Clinical Pathology,M.D.,../verify/results.aspx?strPHIDNO=ASMB223644
ASMB8415,"Bise, Roger Neal, M.D.",Rogers,Arkansas,Plastic Surgery,M.D.,../verify/results.aspx?strPHIDNO=ASMB8415
ASMB213186,"Bishop, Danielle Marie, D.O.",Rogers,Arkansas,Emergency Medicine,D.O.,../verify/results.aspx?strPHIDNO=ASMB213186
ASMB206843,"Bishop, Jennifer Evins, M.D.",Conway,Arkansas,Anesthesiology,M.D.,../verify/results.aspx?strPHIDNO=ASMB206843
ASMB20612,"Bishop, Michelle Lee, M.D.",Mountain View,Arkansas,Family Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB20612
ASMB460,"Bishop, Robert Glen, M.D.",Alma,Arkansas,General Practice,M.D.,../verify/results.aspx?strPHIDNO=ASMB460
ASMB462,"Bishop, Terrell Philmore, Jr., M.D.",Bluffton,Arkansas,Psychiatry,M.D.,../verify/results.aspx?strPHIDNO=ASMB462
ASMB224629,"Bisla, Rashmi , M.D.",Bentonville,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224629
ASMB224006,"Bissell, Megan Olson, M.D.",Hot Springs,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB224006
ASMB465,"Bissett, Joe Knight, M.D.",Little Rock,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB465
ASMB204378,"Bisswanger, Billy Gene, M.D.",Mountain Home,Arkansas,Emergency Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB204378
ASMB221125,"Bitar, Jay Bradley, M.D.",Bella Vista,Arkansas,Internal Medicine,M.D.,../verify/results.aspx?strPHIDNO=ASMB221125
